autores;data de apresentação e ementa
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 28/7/1992Ementa: REVOGA A PORTARIA 392, DE 13 DE MAIO DE 1992, DO GABINETE DO MINISTRO DA AERONAUTICA, QUE 'REGULAMENTA OS VALORES DA TAXA DE USO E DA INDENIZAÇÃO PELA OCUPAÇÃO DE PROPRIO NACIONAL RESIDENCIAL E DA OUTRAS PROVIDENCIAS'.
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 13/3/1992Ementa: DA NOVA REDAÇÃO AO ARTIGO 50 E SEUS PARAGRAFOS DO TITULO IV, CAPITULO PRIMEIRO, SEÇÃO II, DA CONSTITUIÇÃO FEDERAL. Explicação: INCLUINDO NA COMPETENCIA DA CAMARA DOS DEPUTADOS, SENADO E SUAS COMISSÕES A CONVOCAÇÃO DE SECRETARIO DE ESTADO E PRESIDENTES DE ORGÃOS PUBLICOS, ALTERANDO DISPOSITIVOS DA Constituição Federal de 1988).
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 8/4/1992Ementa: DISPÕE SOBRE A IDENTIFICAÇÃO DOS EX-COMBATENTES E DA OUTRAS PROVIDENCIAS. Explicação: FAZENDO CONSTAR DO DOCUMENTO DE IDENTIDADE O TERMO, 'SEGUNDO TENENTE EX-COMBATENTE'). - PODER CONCLUSIVO DAS COMISSÕES - ARTIGO 24, INCISO II.
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 25/5/1992Ementa: SUPRIME O PARAGRAFO TERCEIRO DO ARTIGO 51 DA LEI Nº 6.880, DE 09 DE DEZEMBRO DE 1980, QUE 'DISPÕE SOBRE O ESTATUTO DOS MILITARES'. Explicação: SUPRIMINDO O DISPOSITIVO QUE DIZ QUE O MILITAR SO PODERA RECORRER AO JUDICIARIO APOS ESGOTADOS TODOS OS RECURSOS ADMINISTRATIVOS E DEVERA PARTICIPAR ESTA INICIATIVA, ANTECIPADAMENTE, A AUTORIDADE A QUAL ESTIVER SUBORDINADO. - PODER CONCLUSIVO DAS COMISSÕES - ARTIGO 24, INCISO II.
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 26/5/1992Ementa: DISPÕE SOBRE DESTINAÇÃO DE VERBAS PARA SEGURANÇA PUBLICA REPASSADAS PELO GOVERNO FEDERAL AOS ESTADOS E DA OUTRAS PROVIDENCIAS. Explicação: DESTINANDO MONTANTE ESPECIFICO PARA A CONSTRUÇÃO DE RESIDENCIAS PARA USO DOS INTEGRANTES DA FORÇA DE POLICIAMENTO OSTENSIVO). - PODER CONCLUSIVO DAS COMISSÕES - ARTIGO 24, INCISO II.
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 29/1/1992Ementa: DISPÕE SOBRE O EXERCICIO DE ATIVIDADE PROFISSIONAL, NO MEIO CIVIL, POR MILITARES BACHAREIS EM DIREITO, ACRESCENTANDO PARAGRAFO QUARTO AO ARTIGO 29 DA LEI Nº 6.880, DE 09 DE DEZEMBRO DE 1980, QUE 'DISPÕE SOBRE O ESTATUTO DOS MILITARES'.
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 19/2/1992Ementa: CONTRA DECISÃO CONCLUSIVA DE COMISSÃO. Explicação: POR TRANSFORMAÇÃO DO RDT 12/92).
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 23/1/1992Ementa: SOLICITA INFORMAÇÕES AO MINISTRO DA MARINHA SOBRE DESENVOLVIMENTO DO PROJETO CALHA NORTE. Explicação: MINISTRO MARIO CESAR FLORES). (CONVOCAÇÃO EXTRAORDINARIA - JANEIRO 1992).
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 23/1/1992Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DO EXERCITO SOBRE DESENVOLVIMENTO DO PROJETO CALHA NORTE. Explicação: MINISTRO CARLOS TINOCO). (CONVOCAÇÃO EXTRAORDINARIA - JANEIRO 1992).
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 23/1/1992Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA AERONAUTICA SOBRE DESENVOLVIMENTO DO PROJETO CALHA NORTE. Explicação: MINISTRO SOCRATES MONTEIRO). (CONVOCAÇÃO EXTRAORDINARIA - JANEIRO 1992).
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 10/3/1992Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA AERONAUTICA SOBRE O EFETIVO DA FAB, SOBRE O PERCENTUAL DE SEU ORÇAMENTO UTILIZADO PARA COBRIR DESPESAS COM PESSOAL E SOBRE A CONVENIENCIA DE PRIVATIZAÇÃO DO DEPARTAMENTO DE AVIAÇÃO CIVIL - DAC. Explicação: MINISTRO SOCRATES DA COSTA MONTEIRO).
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 25/3/1992Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DO EXERCITO SOBRE DESCUMPRIMENTO PELA PRIMEIRA RM DO DISPOSTO NO ARTIGO 50 DA LEI DE REMUNERAÇÃO DOS MILITARES. Explicação: MINISTRO CARLOS TINOCO RIBEIRO GOMES).
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 28/7/1992Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA AERONAUTICA SOBRE DEFICIENCIA NA AREA DE SAUDE DA CORPORAÇÃO. Explicação: MINISTRO SOCRATES MONTEIRO).
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 28/7/1992Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA MARINHA SOBRE DEFICIENCIAS NA AREA DE SAUDE DA CORPORAÇÃO. Explicação: MINISTRO MARIO CESAR FLORES).
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 28/7/1992Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DO EXERCITO SOBRE DEFICIENCIA NA AREA DE SAUDE DA CORPORAÇÃO. Explicação: MINISTRO CARLOS TINOCO).
Autores: PAULO RAMOS - PDT/RJ,JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 19/8/1991Ementa: FIXA A CONTRIBUIÇÃO PARA A PENSÃO MILITAR FEDERAL, ESTABELECE LIMITES PARA AS PENSÕES MILITARES ESTADUAIS E DA OUTRAS PROVIDENCIAS.
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 7/8/1991Ementa: DISPÕE SOBRE O USO DE IMOVEIS MILITARES NA FORMA QUE MENCIONA E DA OUTRAS PROVIDENCIAS. Explicação: GARANTINDO A VIUVA DO MILITAR MORTO EM SERVIÇO ATIVO O DIREITO DE PERMANECER NO IMOVEL MILITAR PELO PRAZO DE UM ANO GRATUITAMENTE E ASSEGURANDO PRIORIDADE PARA AQUISIÇÃO DE IMOVEL DESDE QUE NÃO SEJA PROPRIETARIO DE OUTRO IMOVEL RESIDENCIAL). - PODER CONCLUSIVO DAS COMISSÕES - ARTIGO 24, INCISO II.
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 30/8/1991Ementa: ASSEGURA O ATENDIMENTO MEDICO AMBULATORIAL E HOSPITALAR AOS EX-COMBATENTES NA FORMA QUE ESPECIFICA E DA OUTRAS PROVIDENCIAS.
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 11/11/1991Ementa: DISPÕE SOBRE A APLICAÇÃO DO DISPOSTO NA ALINEA 'H' DO INCISO IV DO ARTIGO 50 DA LEI Nº 6.880, DE 09 DE DEZEMBRO DE 1980, NO TOCANTE A MUDANÇA DE UNIFORME E DA OUTRAS PROVIDENCIAS. Explicação: CONSOLIDANDO OS ATUAIS REGULAMENTOS DE UNIFORMES USADOS NA MARINHA, EXERCITO E AERONAUTICA. - PODER CONCLUSIVO DAS COMISSÕES - ARTIGO 24, INCISO II.
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 20/4/1991Ementa: DISPÕE SOBRE A OBRIGATORIEDADE DE INCLUSÃO DE TEXTO EXPLICATIVO EM PRODUTO ESTRANGEIRO COMERCIALIZADO NO PAIS E DA OUTRAS PROVIDENCIAS.
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 28/11/1991Ementa: ESTABELECE NORMAS PARA COBRANÇA DE TAXAS, MENSALIDADE E EMOLUMENTOS NOS ESTABELECIMENTOS DE ENSINO. Explicação: SENDO COBRADAS COM REDUÇÃO DE VINTE POR CENTO PARA O SEGUNDO FILHO, QUARENTA POR CENTO PARA O TERCEIRO FILHO E SESSENTA POR CENTO PARA O QUARTO E SEGUINTES FILHOS).
Autor: Jair Bolsonaro - PDC/RJ.;"Data de apresentação: 28/11/1991Ementa: Dá nova redação ao inciso VIII do art. 145 do Lei nº 4.737 , de de 15 de julho de 1967, que ""institui o Código Eleitoral"" Explicação: Concede ao servidor civil ou militar, removido ou transferido dentro do período de um ano antes do pleito, o direito de votar nas eleições proporcionais, majoritária ou ambas, na localidade onde esteja a serviço.
"
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 4/3/1991Ementa: ALTERA A LEI Nº 8.025, DE 12 DE ABRIL DE 1990, QUE DISPÕE SOBRE A ALIENAÇÃO DE BENS IMOVEIS RESIDENCIAIS DE PROPRIEDADE DA UNIÃO, E DOS VINCULADOS OU INCORPORADOS AO FUNDO ROTATIVO HABITACIONAL DE BRASILIA (FRHB), SITUADOS NO DISTRITO FEDERAL E DA OUTRAS PROVIDENCIAS. Explicação: CONCEDENDO AOS MILITARES O DIREITO DE COMPRAR OS IMOVEIS PERTENCENTES A UNIÃO FEDERAL CEDIDOS AS FORÇAS ARMADAS. - PODER CONCLUSIVO DAS COMISSÕES - ARTIGO 24, INCISO II.
Autor: Jair Bolsonaro - PDC/RJ.;"Data de apresentação: 30/4/1991Ementa: Revoga dispositivos da Lei nº 8.177, de 1º de março de 1991, que ""estabelece regras para desindexação da economia e dá outras providências"" Explicação: Revogando os dispositivos que alteraram a sistematica de atualização monetaria do saldo devedor e prestações do SFH e SFS, das letras hipotecarias e depositos efetuados a qualquer titulo. 
"
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 23/5/1991Ementa: REGULA A APLICAÇÃO DO ARTIGO 230, PARAGRAFO SEGUNDO DA CONSTITUIÇÃO FEDERAL PARA OS EX-COMBATENTES E DA OUTRAS PROVIDENCIAS. Explicação: GARANTINDO A GRATUIDADE DOS TRANSPORTES COLETIVOS URBANOS PARA O EX-COMBATENTE MAIOR DE 65 ANOS, EXIGINDO-SE APRESENTAÇÃO DA CARTEIRA DE PENSIONISTA OU A IDENTIFICAÇÃO DE ASSOCIAÇÃO CONGREGADORA DA CLASSE). - PODER CONCLUSIVO DAS COMISSÕES - ARTIGO 24, INCISO II.
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 4/12/1991Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA INFRA-ESTRUTURA SOBRE A VENDA DA 'TV CORCOVADO'. Explicação: MINISTRO JOÃO SANTANA)
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 4/12/1991Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA ECONOMIA, FAZENDA E PLANEJAMENTO SOBRE DIVIDA DA 'TV CORCOVADO' COM A CAIXA ECONOMICA FEDERAL. Explicação: MINISTRO MARCILIO MARQUES MOREIRA)
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 21/8/1991Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DO EXERCITO SOBRE PROMOÇÕES DE SERVIDORES MILITARES DO ORGÃO. Explicação: MINISTRO CARLOS TINOCO).
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 21/8/1991Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DAS RELAÇÕES EXTERIORES SOBRE ADITANCIAS MILITARES NO EXTERIOR E O CUSTO DA MANUTENÇÃO DAS MESMAS. Explicação: MINISTRO FRANCISCO REZEK).
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 20/3/1991Ementa: SOLICITA INFORMAÇÕES A MINISTRA DA ECONOMIA, FAZENDA E PLANEJAMENTO SOBRE PAGAMENTO DE INDENIZAÇÕES PECUNIARIAS A MILITARES TEMPORARIOS DO EXERCITO BRASILEIRO. Explicação: MINISTRA ZELIA CARDOSO DE MELLO).
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 25/6/2009Ementa: pela aprovação, com complementação de voto.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 23/9/2009Ementa: Parecer com Complementação de Voto, Dep. Jair Bolsonaro (PP-RJ), pela aprovação deste, com substitutivo.
Autor: Jair Bolsonaro.;Data de apresentação: 9/4/2003Ementa: 
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 23/11/2005Ementa: Fixa os valores dos soldos dos militares das Forças Armadas.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 11/11/2009Ementa: Dê-se a seguinte redação à ementa do projeto.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 5/5/2004Ementa: 
Autor: Jair Bolsonaro.;Data de apresentação: 9/6/2000Ementa: 
Autor: Jair Bolsonaro - PSC/RJ.;Data de apresentação: 23/8/2016Ementa: 
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 19/9/1994Ementa: 
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 22/6/1993Ementa: PARECER FAVORAVEL DO RELATOR, DEP JAIR BOLSONARO.
DCN1 07 08 93 PAG 15815 COL 01."
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 23/11/2005Ementa: Parecer proferido em Plenário pelo Relator, Dep. Jair Bolsonaro (PP-RJ), pela Comissão de Relações Exteriores e de Defesa Nacional, que conclui pela aprovação, com emenda.
Autor: Jair Bolsonaro - PSC/RJ.;Data de apresentação: 9/3/2017Ementa: Parecer proferido em Plenário pelo Relator, Dep. Jair Bolsonaro (PSC-RJ), pela Mesa Diretora da Câmara dos Deputados, que conclui pela aprovação.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 13/8/2003Ementa: Parecer do Relator, Dep. Jair Bolsonaro, pela constitucionalidade, juridicidade e técnica legislativa.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 13/8/2003Ementa: Parecer do Relator, Dep. Jair Bolsonaro, pela constitucionalidade, juridicidade e técnica legislativa.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 13/8/2003Ementa: Parecer do Relator, Dep. Jair Bolsonaro, pela constitucionalidade, juridicidade e técnica legislativa.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 10/5/2006Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela constitucionalidade, juridicidade e técnica legislativa.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 24/5/2006Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela constitucionalidade, juridicidade e técnica legislativa.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 10/4/2003Ementa: Parecer do Relator, Dep. Jair Bolsonaro, pela constitucionalidade, juridicidade e técnica legislativa, com substitutivo.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 10/4/2003Ementa: Parecer do Relator, Dep. Jair Bolsonaro, pela constitucionalidade, juridicidade e técnica legislativa, com substitutivo.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 10/4/2003Ementa: Parecer do Relator, Dep. Jair Bolsonaro, pela constitucionalidade, juridicidade e técnica legislativa, com substitutivo.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 27/3/2003Ementa: Parecer do Relator, Dep. Jair Bolsonaro, pela constitucionalidade, juridicidade e técnica legislativa.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 8/5/2003Ementa: Parecer do Relator, Dep. Jair Bolsonaro, pela constitucionalidade, juridicidade e técnica legislativa.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 2/4/2003Ementa: Parecer do Relator, Dep. Jair Bolsonaro, pela constitucionalidade, juridicidade e técnica legislativa.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 13/8/2003Ementa: Parecer do Relator, Dep. Jair Bolsonaro, pela constitucionalidade, juridicidade e técnica legislativa, com substitutivo.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 3/9/2003Ementa: Parecer do Relator, Dep. Jair Bolsonaro, pela constitucionalidade, juridicidade e técnica legislativa.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 14/10/2003Ementa: Parecer do Relator, Dep. Jair Bolsonaro, pela constitucionalidade, juridicidade e técnica legislativa.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 26/11/2003Ementa: Parecer do Relator, Dep. Jair Bolsonaro, pela constitucionalidade, juridicidade e técnica legislativa.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 7/7/2010Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela constitucionalidade, juridicidade e técnica legislativa, com substitutivo.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 22/9/2003Ementa: Parecer do Relator, Dep. Jair Bolsonaro, pela inconstitucionalidade e injuridicidade, e, no mérito, pela rejeição.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 7/8/2003Ementa: Parecer do Relator, Dep. Jair Bolsonaro, pela inconstitucionalidade, injuridicidade e má técnica legislativa.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 4/7/2013Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 19/11/2013Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação, com substitutivo.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 12/8/2004Ementa: Parecer do Relator, Dep. Jair Bolsonaro, pela aprovação.
Autor: Jair Bolsonaro - PPB/RJ.;Data de apresentação: 31/1/2001Ementa: Parecer do Relator, Dep. Jair Bolsonaro, pela aprovação desta.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 19/5/2010Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação.
Autor: Jair Bolsonaro - PPB/RJ.;Data de apresentação: 15/12/1999Ementa: PARECER FAVORÁVEL DO RELATOR, DEP JAIR BOLSONARO.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 2/8/2006Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação.
Autor: Jair Bolsonaro - PPB/RJ.;Data de apresentação: 12/5/1999Ementa: PARECER FAVORAVEL DO RELATOR, DEP JAIR BOLSONARO, NOS TERMOS DO PROJETO DE DECRETO LEGISLATIVO QUE APRESENTA.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 6/10/2005Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação.
Autor: Jair Bolsonaro - PPB/RJ.;Data de apresentação: 1/12/1999Ementa: PARECER FAVORAVEL DO RELATOR, DEP JAIR BOLSONARO.
Autor: Jair Bolsonaro - PSC/RJ.;Data de apresentação: 16/5/2016Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PSC-RJ), pela aprovação.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 11/11/2009Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 15/5/2007Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 12/12/2006Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 24/6/2004Ementa: Parecer do Relator, Dep. Jair Bolsonaro, pela aprovação, com substitutivo.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 6/10/2005Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação, com substitutivo.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 5/7/2012Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação, nos termos do Substitutivo adotado na Comissão de Segurança Pública e Combate ao Crime Organizado.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 5/7/2012Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela rejeição do Projeto de Lei nº 245/11, e do PL nº 3.276/12, apensado.
Autor: Jair Bolsonaro - PPB/RJ.;Data de apresentação: 6/6/2000Ementa: PARECER FAVORAVEL DO RELATOR, DEP JAIR BOLSONARO.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 16/6/2004Ementa: Parecer do Relator, Dep. Jair Bolsonaro, pela aprovação.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 10/12/2004Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PTB-RJ), pela rejeição.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 17/12/2008Ementa: pela aprovação.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 24/4/2013Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 3/3/2010Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela rejeição.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 5/8/2009Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela rejeição.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 7/10/2009Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação do Projeto de Lei nº 5.919/09, e pela rejeição da Emenda apresentada na Comissão.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 10/7/2003Ementa: Parecer do Relator, Dep. Jair Bolsonaro, pela aprovação.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 10/5/2006Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 7/4/2014Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela rejeição.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 29/8/2011Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação, com substitutivo.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 22/5/2007Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 28/9/2011Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 30/4/2013Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação, com substitutivo.
Autor: Jair Bolsonaro - PFL/RJ.;Data de apresentação: 20/4/2005Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PFL-RJ), pela aprovação.
Autor: Jair Bolsonaro - PSC/RJ.;Data de apresentação: 23/8/2016Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PSC-RJ), pela aprovação, com emenda.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 22/6/2006Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação deste e dos PLs 6.030/05 e 6.752/06, apensados, com substitutivo.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 11/10/2005Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação, com substitutivo.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 11/11/2009Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela constitucionalidade, juridicidade e técnica legislativa deste, com emenda, e das Emendas da Comissão de Trabalho, de Administração e Serviço Público.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 10/11/2010Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 21/3/2012Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela aprovação deste e da Emenda nº 1/2011 da CSPCCO, com substitutivo.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 10/12/2009Ementa: Parecer do Relator, Dep. Jair Bolsonaro (pendente de análise)
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 8/10/2009Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela rejeição do Projeto de Lei nº 915/07, do PL nº 2.132/07, apensado, e da Emenda apresentada na Comissão.
Autor: Jair Bolsonaro - PP/RJ.;"Data de apresentação: 11/11/2009Ementa: Parecer do Relator, Dep. Jair Bolsonaro (PP-RJ), pela rejeição do Projeto de Lei nº 915/07 e da emenda apresentada na Comissão, e pelo acolhimento parcial do PL nº 2.132/07, apensado, com Substitutivo.
"
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 22/11/2005Ementa: Parecer Reformulado, Dep. Jair Bolsonaro (PP-RJ), pela aprovação.
Autor: Jair Bolsonaro.;Data de apresentação: 18/5/2000Ementa: 
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 10/4/2003Ementa: Aprova o ato que autoriza a Sociedade Beneficente de Altamira do Maranhão a executar, pelo prazo de três anos, sem direito de exclusividade, serviço de radiodifusão comunitária na cidade de Altamira do Maranhão, Estado do Maranhão.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 10/4/2003Ementa: Aprova o ato que autoriza a Associação Cultural Comunitária de Belo Oriente a executar, pelo prazo de três anos, sem direito de exclusividade, serviço de radiodifusão comunitária na cidade de Belo Oriente, Estado de Minas Gerais.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 13/8/2003Ementa: O Congresso Nacional decreta
Autor: Jair Bolsonaro - PP/RJ.;"Data de apresentação: 8/7/2010Ementa: Acrescenta o art. 11-A ao Decreto-Lei nº 667, de 2 de julho de 1969, que ""reorganiza as Policiais Militares e os Corpos de Bombeiros Militares dos Estados, dos Territórios e do Distrito Federal, e dá outras providências""."
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 3/12/2013Ementa: Acrescenta art. 149-A ao Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para tipificar o crime de desaparecimento forçado de pessoa, e acrescenta inciso VIII ao art. 1º da Lei nº 8.072, de 25 de julho de 1990, para considerar esse crime hediondo.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 24/6/2004Ementa: 
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 7/10/2005Ementa: 
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 5/7/2012Ementa: Regula as ações de Polícia Administrativa exercida pelas Polícias Militares no exercício da Polícia Ostensiva e da Preservação da Ordem Pública, e dá outras providências.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 23/9/2009Ementa: 
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 29/8/2011Ementa: 
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 11/11/2009Ementa: 
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 29/9/2011Ementa: Altera a Lei nº 10.826, de 22 de dezembro de 2003 - Estatuto do Desarmamento.
Autor: Jair Bolsonaro.;Data de apresentação: 7/6/2001Ementa: 
